"Order ID","Order Key",Title,"Order Total","Completed Date","Order Status","Discount Amount ","Coupon Code","Coupons Used","Total Discount Amount","Total Fee Amount","Fee Taxes","Refund Total","Refund ID","Refund Amounts","Refund Reason","Refund Date","Refund Author Email"
3292,wc_order_5ca9c03f84eea,"Order - April 7, 2019 @ 07:17 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3294,wc_order_5ca9c40a0493e,"Order - April 7, 2019 @ 07:34 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3296,wc_order_5ca9d35c97bd4,"Order - April 7, 2019 @ 08:39 PM",49.95,,wc-pending,,,,0,,,0,,,,,
3300,wc_order_5ca9e5fc0a34c,"Order - April 7, 2019 @ 09:58 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3303,wc_order_5caa78f55c3bd,"Order - April 8, 2019 @ 08:25 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3305,wc_order_5caa79910789c,"Order - April 8, 2019 @ 08:28 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3309,wc_order_5caa897307984,"Order - April 8, 2019 @ 09:36 AM",99.95,,wc-pending,,,,0,,,0,,,,,
3311,wc_order_5caaba01cb286,"Order - April 8, 2019 @ 01:03 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3313,wc_order_5caabc882d32b,"Order - April 8, 2019 @ 01:14 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3315,wc_order_5caabcddcca70,"Order - April 8, 2019 @ 01:15 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3317,wc_order_5caabe3086ecf,"Order - April 8, 2019 @ 01:21 PM",199.90,,wc-scripted,,,,0,,,0,,,,,
3319,wc_order_5caabe82387e0,"Order - April 8, 2019 @ 01:22 PM",199.90,,wc-scripted,,,,0,,,0,,,,,
3321,wc_order_5caabea76cced,"Order - April 8, 2019 @ 01:23 PM",89.95,,wc-scripted,,,,0,,,0,,,,,
3328,wc_order_5caace76b4e16,"Order - April 8, 2019 @ 04:30 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3332,wc_order_5caad7850ff12,"Order - April 8, 2019 @ 03:09 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3336,wc_order_5caae439c4940,"Order - April 8, 2019 @ 04:03 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3343,wc_order_5cab0dcd4a766,"Order - April 8, 2019 @ 07:01 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3345,wc_order_5cab19df329ee,"Order - April 8, 2019 @ 07:52 PM",99.95,,wc-pending,,,,0,,,0,,,,,
3348,wc_order_5cab3d7d144dc,"Order - April 8, 2019 @ 10:24 PM",49.95,,wc-pending,,,,0,,,0,,,,,
3350,wc_order_5cab430b81fe1,"Order - April 8, 2019 @ 10:48 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3353,wc_order_5cab5dd6dbb9e,"Order - April 9, 2019 @ 12:42 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3355,wc_order_5cab6570776e7,"Order - April 9, 2019 @ 01:14 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3357,wc_order_5cab6cb385a1e,"Order - April 9, 2019 @ 01:45 AM",49.95,,wc-pending,,,,0,,,0,,,,,
3364,wc_order_5cabaed7441fe,"Order - April 9, 2019 @ 06:28 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3366,wc_order_5cabaee0ac63c,"Order - April 9, 2019 @ 06:28 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3368,wc_order_5cabb2d44ebb1,"Order - April 9, 2019 @ 06:45 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3376,wc_order_5cabbe074c1a9,"Order - April 9, 2019 @ 07:32 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
3377,wc_order_5cabbf28d3f88,"Order - April 9, 2019 @ 07:37 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3380,wc_order_5cabde89b3b91,"Order - April 9, 2019 @ 09:51 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3382,wc_order_5cabea544ca65,"Order - April 9, 2019 @ 10:41 AM",49.95,,wc-pending,,,,0,,,0,,,,,
3385,wc_order_5cac081c3634a,"Order - April 9, 2019 @ 12:49 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3388,wc_order_5cac124205a26,"Order - April 9, 2019 @ 01:32 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3392,wc_order_5cac354fb94c4,"Order - April 9, 2019 @ 04:01 PM",44.95,,wc-cancelled,,,,0,,,0,,,,,
3393,wc_order_5cac51d4d64df,"Order - April 9, 2019 @ 06:03 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3396,wc_order_5cac69fc9ab3b,"Order - April 9, 2019 @ 07:46 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3398,wc_order_5cac7c9b42f48,"Order - April 9, 2019 @ 09:06 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3404,wc_order_5caccb9cea413,"Order - April 10, 2019 @ 02:43 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3406,wc_order_5cace72b89c2e,"Order - April 10, 2019 @ 04:40 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3408,wc_order_5cacf2a536a39,"Order - April 10, 2019 @ 05:29 AM",44.95,,wc-scripted,,,,0,,,0,,,,,
3413,wc_order_5cad3606ce6d1,"Order - April 10, 2019 @ 10:17 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3416,wc_order_5cad366c7c260,"Order - April 10, 2019 @ 10:18 AM",49.95,,wc-failed,,,,0,,,0,,,,,
3421,wc_order_5cad44b2ee37f,"Order - April 10, 2019 @ 11:19 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3423,wc_order_5cad4e96d0527,"Order - April 10, 2019 @ 12:01 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3425,wc_order_5cad5baca4489,"Order - April 10, 2019 @ 12:57 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3427,wc_order_5cad67dc1f148,"Order - April 10, 2019 @ 01:49 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3433,wc_order_5cad6fcc841e0,"Order - April 10, 2019 @ 02:20 PM",99.95,2019-04-11,wc-completed,,,,0,,,0,,,,,
3434,wc_order_5cad72bccb8da,"Order - April 10, 2019 @ 02:36 PM",379.95,,wc-scripted,,,,0,,,0,,,,,
3436,wc_order_5cad7397d88dd,"Order - April 10, 2019 @ 02:39 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3439,wc_order_5cad80d972c4c,"Order - April 10, 2019 @ 03:36 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3444,wc_order_5cad88a8718e9,"Order - April 10, 2019 @ 04:09 PM",44.95,,wc-pending,,,,0,,,0,,,,,
3446,wc_order_5cad8cc54f27d,"Order - April 10, 2019 @ 04:27 PM",99.95,,wc-pending,,,,0,,,0,,,,,
3448,wc_order_5cad9ca9cf516,"Order - April 10, 2019 @ 05:35 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
3451,wc_order_5cad9f54c9a93,"Order - April 10, 2019 @ 05:46 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3453,wc_order_5cadaf5397f6e,"Order - April 10, 2019 @ 06:54 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3455,wc_order_5cadb0b57b0a7,"Order - April 10, 2019 @ 07:00 PM",49.95,,wc-pending,,,,0,,,0,,,,,
3457,wc_order_5cadba753a3de,"Order - April 10, 2019 @ 07:42 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3461,wc_order_5cae02545765e,"Order - April 11, 2019 @ 12:48 AM",99.95,,wc-pending,,,,0,,,0,,,,,
3463,wc_order_5cae130726143,"Order - April 11, 2019 @ 02:00 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3466,wc_order_5cae4998daddf,"Order - April 11, 2019 @ 05:52 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3468,wc_order_5cae505888251,"Order - April 11, 2019 @ 06:21 AM",199.90,,wc-scripted,,,,0,,,0,,,,,
3470,wc_order_5cae50aa31948,"Order - April 11, 2019 @ 06:23 AM",199.95,,wc-scripted,,,,0,,,0,,,,,
3472,wc_order_5cae51f00bedf,"Order - April 11, 2019 @ 06:28 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3479,wc_order_5cae71348455e,"Order - April 11, 2019 @ 08:41 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3483,wc_order_5cae928a95e7e,"Order - April 11, 2019 @ 11:04 AM",249.90,,wc-scripted,,,,0,,,0,,,,,
3486,wc_order_5cae9dc75b0f1,"Order - April 11, 2019 @ 11:52 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3488,wc_order_5caea19f620e9,"Order - April 11, 2019 @ 12:08 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
3493,wc_order_5caea5d1a6fe9,"Order - April 11, 2019 @ 12:26 PM",199.95,,wc-cancelled,,,,0,,,0,,,,,
3496,wc_order_5caeb0870569c,"Order - April 11, 2019 @ 01:12 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3499,wc_order_5caeb9ebb36f5,"Order - April 11, 2019 @ 01:52 PM",49.95,,wc-failed,,,,0,,,0,,,,,
3504,wc_order_5caed202170bf,"Order - April 11, 2019 @ 03:34 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3506,wc_order_5caed46aab880,"Order - April 11, 2019 @ 03:45 PM",49.95,,wc-cancelled,,,,0,,,0,,,,,
3510,wc_order_5caeebc7a2943,"Order - April 11, 2019 @ 05:24 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3512,wc_order_5caef863556a6,"Order - April 11, 2019 @ 06:18 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3514,wc_order_5caefb34e3ce1,"Order - April 11, 2019 @ 06:30 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3516,wc_order_5caf0624dfc90,"Order - April 11, 2019 @ 07:17 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3522,wc_order_5caf2608bae3b,"Order - April 11, 2019 @ 09:33 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3524,wc_order_5caf3332252c8,"Order - April 11, 2019 @ 10:29 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3528,wc_order_5caf5280e7083,"Order - April 12, 2019 @ 12:43 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3530,wc_order_5caf5f70f04e7,"Order - April 12, 2019 @ 01:38 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3532,wc_order_5caface55e962,"Order - April 12, 2019 @ 07:08 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3538,wc_order_5cafc7906005c,"Order - April 12, 2019 @ 09:02 AM",199.90,,wc-scripted,,,,0,,,0,,,,,
3541,wc_order_5cafd6b50964d,"Order - April 12, 2019 @ 10:07 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3544,wc_order_5cafdd59c8049,"Order - April 12, 2019 @ 10:35 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3547,wc_order_5caff4acd6613,"Order - April 12, 2019 @ 12:15 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3549,wc_order_5cb002a87f6c1,"Order - April 12, 2019 @ 01:14 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3552,wc_order_5cb00a8b9a312,"Order - April 12, 2019 @ 01:48 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3558,wc_order_5cb020016b88a,"Order - April 12, 2019 @ 03:20 PM",99.95,,wc-pending,,,,0,,,0,,,,,
3562,wc_order_5cb028acd0c1d,"Order - April 12, 2019 @ 03:57 PM",99.95,,wc-pending,,,,0,,,0,,,,,
3564,wc_order_5cb03023c9a53,"Order - April 12, 2019 @ 04:28 PM",99.95,,wc-pending,,,,0,,,0,,,,,
3567,wc_order_5cb0474e459a5,"Order - April 12, 2019 @ 06:07 PM",99.95,,wc-pending,,,,0,,,0,,,,,
3569,wc_order_5cb04e2dc2dba,"Order - April 12, 2019 @ 06:37 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3571,wc_order_5cb060e3783b6,"Order - April 12, 2019 @ 07:56 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3573,wc_order_5cb0665f05d9c,"Order - April 12, 2019 @ 08:20 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3575,wc_order_5cb06e3fc514d,"Order - April 12, 2019 @ 08:53 PM",89.95,,wc-pending,,,,0,,,0,,,,,
3580,wc_order_5cb082743c12c,"Order - April 12, 2019 @ 10:20 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3583,wc_order_5cb0a4fd79653,"Order - April 13, 2019 @ 12:47 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3585,wc_order_5cb0bbed3751c,"Order - April 13, 2019 @ 02:25 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3589,wc_order_5cb105d869e1e,"Order - April 13, 2019 @ 07:40 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3591,wc_order_5cb132bf95aa9,"Order - April 13, 2019 @ 10:52 AM",199.90,,wc-scripted,,,,0,,,0,,,,,
3593,wc_order_5cb13c4832ad0,"Order - April 13, 2019 @ 11:32 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3598,wc_order_5cb14d3724846,"Order - April 13, 2019 @ 12:45 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3601,wc_order_5cb15fd0ac301,"Order - April 13, 2019 @ 02:04 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3603,wc_order_5cb160d86a630,"Order - April 13, 2019 @ 02:08 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3608,wc_order_5cb1cac378193,"Order - April 13, 2019 @ 09:40 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3610,wc_order_5cb1dcf07b91d,"Order - April 13, 2019 @ 10:58 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3612,wc_order_5cb1f4c70551b,"Order - April 14, 2019 @ 12:40 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3614,wc_order_5cb24861aa54d,"Order - April 14, 2019 @ 06:36 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3616,wc_order_5cb2586b7cf7d,"Order - April 14, 2019 @ 07:45 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
3623,wc_order_5cb28e7aa19fc,"Order - April 14, 2019 @ 11:35 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3627,wc_order_5cb29ebc2e53a,"Order - April 14, 2019 @ 12:45 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3629,wc_order_5cb29ed09a39b,"Order - April 14, 2019 @ 12:45 PM",179.95,,wc-scripted,,,,0,,,0,,,,,
3631,wc_order_5cb2a3f60cef7,"Order - April 14, 2019 @ 01:07 PM",44.95,,wc-scripted,,,,0,,,0,,,,,
3633,wc_order_5cb2a60d06bfe,"Order - April 14, 2019 @ 01:16 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3635,wc_order_5cb2a82d514d0,"Order - April 14, 2019 @ 01:25 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3637,wc_order_5cb2adce45e35,"Order - April 14, 2019 @ 01:49 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3639,wc_order_5cb2b074c5dea,"Order - April 14, 2019 @ 02:00 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3651,wc_order_5cb2d1d738bcf,"Order - April 14, 2019 @ 04:23 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3653,wc_order_5cb2df79e7be4,"Order - April 14, 2019 @ 05:21 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
3655,wc_order_5cb2ea5a9a6af,"Order - April 14, 2019 @ 06:07 PM",199.90,,wc-scripted,,,,0,,,0,,,,,
3659,wc_order_5cb2f9d00d20b,"Order - April 14, 2019 @ 07:13 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3662,wc_order_5cb31a39bcfae,"Order - April 14, 2019 @ 09:32 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3665,wc_order_5cb332e9bbb8f,"Order - April 14, 2019 @ 11:17 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3668,wc_order_5cb34732d2c6d,"Order - April 15, 2019 @ 12:44 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3691,wc_order_5cb3b41825d6a,"Order - April 15, 2019 @ 08:28 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3693,wc_order_5cb3b63236c89,"Order - April 15, 2019 @ 08:37 AM",44.95,,wc-pending,,,,0,,,0,,,,,
3695,wc_order_5cb3b86a70358,"Order - April 15, 2019 @ 08:47 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3717,wc_order_5cb3d139a8411,"Order - April 15, 2019 @ 10:32 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3720,wc_order_5cb3dd6eb1f71,"Order - April 15, 2019 @ 11:25 AM",99.95,,wc-pending,,,,0,,,0,,,,,
3722,wc_order_5cb3e69285fa8,"Order - April 15, 2019 @ 12:04 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3724,wc_order_5cb3e99c0be2c,"Order - April 15, 2019 @ 12:17 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3726,wc_order_5cb3eb607c461,"Order - April 15, 2019 @ 12:24 PM",44.95,,wc-cancelled,,,,0,,,0,,,,,
3728,wc_order_5cb3efa4a42e4,"Order - April 15, 2019 @ 12:42 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3730,wc_order_5cb3f26e55285,"Order - April 15, 2019 @ 12:54 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3732,wc_order_5cb3f7173e229,"Order - April 15, 2019 @ 01:14 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
3740,wc_order_5cb4033b243d8,"Order - April 15, 2019 @ 02:06 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3751,wc_order_5cb42219f1b82,"Order - April 15, 2019 @ 04:18 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3753,wc_order_5cb422244be67,"Order - April 15, 2019 @ 04:18 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3755,wc_order_5cb42cddaca79,"Order - April 15, 2019 @ 05:03 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3757,wc_order_5cb43f3e81ca7,"Order - April 15, 2019 @ 06:22 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3759,wc_order_5cb4479772a32,"Order - April 15, 2019 @ 06:57 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3761,wc_order_5cb448c77dcbc,"Order - April 15, 2019 @ 07:03 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3763,wc_order_5cb454fd6333a,"Order - April 15, 2019 @ 07:55 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
3765,wc_order_5cb45f9b704e0,"Order - April 15, 2019 @ 08:40 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3767,wc_order_5cb45ff496255,"Order - April 15, 2019 @ 08:41 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3778,wc_order_5cb477d5ebb71,"Order - April 15, 2019 @ 10:23 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3781,wc_order_5cb49f8166698,"Order - April 16, 2019 @ 01:13 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3783,wc_order_5cb4a4191b606,"Order - April 16, 2019 @ 01:32 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3785,wc_order_5cb4e90a04a1e,"Order - April 16, 2019 @ 06:26 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3787,wc_order_5cb4f1cb48b93,"Order - April 16, 2019 @ 07:04 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
3794,wc_order_5cb4ff9824e65,"Order - April 16, 2019 @ 08:03 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3796,wc_order_5cb504ecd9164,"Order - April 16, 2019 @ 08:25 AM",44.95,,wc-scripted,,,,0,,,0,,,,,
3798,wc_order_5cb50667346cd,"Order - April 16, 2019 @ 08:32 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3801,wc_order_5cb50bd758bfd,"Order - April 16, 2019 @ 08:55 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3804,wc_order_5cb511be78d00,"Order - April 16, 2019 @ 09:20 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3810,wc_order_5cb512f0eda23,"Order - April 16, 2019 @ 09:25 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3815,wc_order_5cb5171978c80,"Order - April 16, 2019 @ 09:43 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3818,wc_order_5cb51f365f29e,"Order - April 16, 2019 @ 10:17 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3821,wc_order_5cb5286eeb76b,"Order - April 16, 2019 @ 10:57 AM",199.95,,wc-scripted,,,,0,,,0,,,,,
3824,wc_order_5cb52d5db2b68,"Order - April 16, 2019 @ 11:18 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3831,wc_order_5cb53707e0a46,"Order - April 16, 2019 @ 11:59 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3836,wc_order_5cb551c126637,"Order - April 16, 2019 @ 01:53 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3839,wc_order_5cb55d28ca40a,"Order - April 16, 2019 @ 02:42 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3843,wc_order_5cb570ea608f6,"Order - April 16, 2019 @ 04:06 PM",44.95,,wc-scripted,,,,0,,,0,,,,,
3846,wc_order_5cb589ad2c045,"Order - April 16, 2019 @ 05:52 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3850,wc_order_5cb5adafb80c4,"Order - April 16, 2019 @ 08:25 PM",199.90,,wc-pending,,,,0,,,0,,,,,
3852,wc_order_5cb5bcb22a62c,"Order - April 16, 2019 @ 09:29 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3854,wc_order_5cb5c30f78308,"Order - April 16, 2019 @ 09:57 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
3856,wc_order_5cb5d3458dbcc,"Order - April 16, 2019 @ 11:06 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3858,wc_order_5cb60a2ca5097,"Order - April 17, 2019 @ 03:00 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3860,wc_order_5cb63b56d0f77,"Order - April 17, 2019 @ 06:30 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3867,wc_order_5cb64ba25178e,"Order - April 17, 2019 @ 07:39 AM",49.95,,wc-pending,,,,0,,,0,,,,,
3870,wc_order_5cb661cb4040f,"Order - April 17, 2019 @ 09:14 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3876,wc_order_5cb66a245cd37,"Order - April 17, 2019 @ 09:49 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
3878,wc_order_5cb66f550fdd0,"Order - April 17, 2019 @ 10:12 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
3880,wc_order_5cb67db01b2bb,"Order - April 17, 2019 @ 11:13 AM",199.90,,wc-scripted,,,,0,,,0,,,,,
3885,wc_order_5cb697c1d54a5,"Order - April 17, 2019 @ 01:04 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
3887,wc_order_5cb69b9a4236a,"Order - April 17, 2019 @ 01:20 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3892,wc_order_5cb6baf28d381,"Order - April 17, 2019 @ 03:34 PM",199.90,,wc-scripted,,,,0,,,0,,,,,
3894,wc_order_5cb6bede78545,"Order - April 17, 2019 @ 03:51 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3898,wc_order_5cb6c3a432e8b,"Order - April 17, 2019 @ 04:11 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3901,wc_order_5cb6d16080e2c,"Order - April 17, 2019 @ 05:10 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3903,wc_order_5cb6d7f02fb8d,"Order - April 17, 2019 @ 05:38 PM",49.95,,wc-pending,,,,0,,,0,,,,,
3905,wc_order_5cb6d95ef06d5,"Order - April 17, 2019 @ 05:44 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3907,wc_order_5cb6f0b7095a4,"Order - April 17, 2019 @ 07:24 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3911,wc_order_5cb71564aa690,"Order - April 17, 2019 @ 10:00 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3913,wc_order_5cb718392a6de,"Order - April 17, 2019 @ 10:12 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3915,wc_order_5cb7267241444,"Order - April 17, 2019 @ 11:13 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3917,wc_order_5cb7275f2a790,"Order - April 17, 2019 @ 11:17 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3919,wc_order_5cb728a9f3872,"Order - April 17, 2019 @ 11:22 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3921,wc_order_5cb73b4117336,"Order - April 18, 2019 @ 12:42 AM",44.95,,wc-pending,,,,0,,,0,,,,,
3923,wc_order_5cb78a0042461,"Order - April 18, 2019 @ 06:18 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3925,wc_order_5cb79723b1e26,"Order - April 18, 2019 @ 07:14 AM",99.95,,wc-pending,,,,0,,,0,,,,,
3934,wc_order_5cb7d5dd06c8e,"Order - April 18, 2019 @ 11:41 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
3937,wc_order_5cb7e04aa3929,"Order - April 18, 2019 @ 12:26 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3940,wc_order_5cb7ee9817f3f,"Order - April 18, 2019 @ 01:27 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3942,wc_order_5cb7f09e0f5ee,"Order - April 18, 2019 @ 01:35 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3944,wc_order_5cb7f1600e4fb,"Order - April 18, 2019 @ 01:39 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3951,wc_order_5cb806b499e5c,"Order - April 18, 2019 @ 03:10 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3953,wc_order_5cb806c213163,"Order - April 18, 2019 @ 03:10 PM",49.95,,wc-pending,,,,0,,,0,,,,,
3955,wc_order_5cb80ca579da8,"Order - April 18, 2019 @ 03:35 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3960,wc_order_5cb81ced854bd,"Order - April 18, 2019 @ 04:45 PM",179.95,,wc-cancelled,,,,0,,,0,,,,,
3961,wc_order_5cb82fcb13974,"Order - April 18, 2019 @ 06:05 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3963,wc_order_5cb8313291bc3,"Order - April 18, 2019 @ 06:11 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3965,wc_order_5cb83d19f0cb1,"Order - April 18, 2019 @ 07:02 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
3967,wc_order_5cb84fbef2af0,"Order - April 18, 2019 @ 08:21 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3973,wc_order_5cb8694491737,"Order - April 18, 2019 @ 10:10 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3975,wc_order_5cb879cf39688,"Order - April 18, 2019 @ 11:21 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
3978,wc_order_5cb886c2cefad,"Order - April 19, 2019 @ 12:16 AM",199.95,,wc-scripted,,,,0,,,0,,,,,
3980,wc_order_5cb88e9ab36cc,"Order - April 19, 2019 @ 12:50 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
